SKU,MatchCount,MatchIndex,ProductTitle,Price,CompareAtPrice,InStock,StockQuantity,LowStockWarning,ProductURL,Source,Unverified,Status,Error
BHU5298A,2,2,"Brass Folk Musician Set of 4 Handcrafted Traditional Sculptures for Home, Gold, 6.5 Inch, 1 Piece",14279,16999,true,1,YES,https://bhunes.com/products/brass-folk-musician-set-of-4-handcrafted-traditional-sculptures-for-home-gold-6-5-inch-1-piece,html,,FOUND,
BHU5399A,1,1,"Brass Musician Sculpture Set, Handcrafted Traditional Sangeeta Vidwan Figurines for Decor & Gifting Set Of 4, Gold, 7.5 Inch, 1 Piece",22849,27199,true,1,YES,https://bhunes.com/products/bhunes-musician-set-of-4-gold-7-5-inch-1-piece,html,,FOUND,
BHU5434A,1,1,"Handcrafted Brass Musician Idol, Traditional Sangeetkar Murti, Chola Art Sculpture for Home Decor & Gifting, Gold, 6.5 Inch, 1 Piece",16039,19099,true,1,YES,https://bhunes.com/products/handcrafted-brass-musician-idol-traditional-sangeetkar-murti-chola-art-sculpture-for-home-decor-gifting-gold-6-5-inch-1-piece,html,,FOUND,
BHU5458A,1,1,"Handcrafted Brass Musician Sculpture Pair Traditional Figurines for Home Decor, Collectors & Gifting, Gold, 7 Inch, 1 Piece",20159,23999,true,1,YES,https://bhunes.com/products/handcrafted-brass-musician-sculpture-pair-traditional-figurines-for-home-decor-collectors-gifting-gold-7-inch-1-piece,html,,FOUND,
BHU5293A,1,1,"Brass Lady Musician Set of 4 Sculpture Handcrafted Traditional Chola Art Home Decor Gifting Statue, Green, 12 Inch, 1 Piece",51409,61199,true,1,YES,https://bhunes.com/products/brass-lady-musician-set-of-4-sculpture-handcrafted-traditional-chola-art-home-decor-gifting-statue-green-12-inch-1-piece,html,,FOUND,
BHU5249A,1,1,"Handcrafted Brass Musician Set 4 Sculpture Traditional Musical Figurine Decorative Orchestra Idol for Home Decor, Pooja &amp; Gifting, Gold, 4 Inch, 1 Piece",4369,5199,true,2,YES,https://bhunes.com/products/handcrafted-brass-musician-set-4-sculpture-traditional-musical-figurine-decorative-orchestra-idol-for-home-decor-pooja-amp-gifting-gold-4-inch-1-piece,html,,FOUND,
BHU5258A,1,1,"Brass Naga Snake Idol for Pooja, Handcrafted Traditional Sarpa Murti Home Decor & Spiritual Gifting, Gold, 1.5 Inch, 1 Piece",839,999,true,,,https://bhunes.com/products/brass-naga-snake-idol-for-pooja-handcrafted-traditional-sarpa-murti-home-decor-spiritual-gifting-gold-1-5-inch-1-piece,html,,FOUND,
BHU5228A,1,1,"Brass Snake Handcrafted Naag Devta Idol for Pooja, Vastu & Home Decor, Traditional Cobra Sculpture, Gold, 10.5 Inch, 1 Piece",4119,4899,true,,,https://bhunes.com/products/brass-snake-handcrafted-naag-devta-idol-for-pooja-vastu-home-decor-traditional-cobra-sculpture-gold-10-5-inch-1-piece,html,YES,FOUND,
BHU5224A,1,1,"Brass Snake Handcrafted Naag Devta Idol for Pooja, Vastu Home Decor & Spiritual Traditional Gifting, Gold, 6 Inch, 1 Piece",2349,2799,true,3,YES,https://bhunes.com/products/brass-snake-handcrafted-naag-devta-idol-for-pooja-vastu-home-decor-spiritual-traditional-gifting-gold-6-inch-1-piece,html,,FOUND,
BHU5405A,1,1,"Brass Kubera Idol Murti, Handcrafted Dhan Kubera Wealth God Statue for Pooja, Home Decor & Spiritual Gifting, Gold, 10 Inch, 1 Piece",9909,11799,true,1,YES,https://bhunes.com/products/brass-kubera-idol-murti-handcrafted-dhan-kubera-wealth-god-statue-for-pooja-home-decor-spiritual-gifting-gold-10-inch-1-piece,html,,FOUND,
BHU5406A,1,1,"Brass Kuber Idol Murti, Handcrafted Lord Kubera Vaishravana Traditional Chola Statue for Pooja, Decor & Gifting, Gold, 9 Inch, 1 Piece",6469,7699,true,1,YES,https://bhunes.com/products/brass-kuber-idol-murti-handcrafted-lord-kubera-vaishravana-traditional-chola-statue-for-pooja-decor-gifting-gold-9-inch-1-piece,html,,FOUND,
BHU5248A,1,1,"Brass Kubera Idol for Wealth, Prosperity, Vastu &amp; Home Temple Decor, Gold, 6.5 Inch, 1 Piece",4539,5399,true,3,YES,https://bhunes.com/products/brass-kubera-idol-for-wealth-prosperity-vastu-amp-home-temple-decor-gold-6-5-inch-1-piece,html,,FOUND,
BHU5243A,1,1,"Brass Kubera Idol Vaishravana Wealth God Statue for Pooja Home Decor Gifting Traditional Handcrafted Art, Gold, 6.5 Inch, 1 Piece",3609,4299,true,2,YES,https://bhunes.com/products/brass-kubera-idol-vaishravana-wealth-god-statue-for-pooja-home-decor-gifting-traditional-handcrafted-art-gold-6-5-inch-1-piece,html,,FOUND,
BHU5244A,1,1,"Brass Kubera Idol Vaishravana Murti for Vastu Pooja Home Decor Traditional Handcrafted Gift Statue, Gold, 4.5 Inch, 1 Piece",2349,2799,true,2,YES,https://bhunes.com/products/brass-kubera-idol-vaishravana-murti-for-vastu-pooja-home-decor-traditional-handcrafted-gift-statue-gold-4-5-inch-1-piece,html,,FOUND,
BHU5438A,1,1,"Brass Nandi Idol Handcrafted Nandikeshwara Vrishabha Murti for Pooja, Home Decor, Gifting Traditional Chola Art, Gold, 9.5 Inch, 1 Piece",28139,33499,true,1,YES,https://bhunes.com/products/brass-nandi-idol-handcrafted-nandikeshwara-vrishabha-murti-for-pooja-home-decor-gifting-traditional-chola-art-gold-9-5-inch-1-piece,html,,FOUND,
BHU5476A,1,1,"Brass Nandikeshwara Nandi Idol, Handcrafted Traditional Chola Vrishabha Murti for Pooja, Decor & Gifting, Gold, 6.5 Inch, 1 Piece",7479,8899,true,3,YES,https://bhunes.com/products/brass-nandikeshwara-nandi-idol-handcrafted-traditional-chola-vrishabha-murti-for-pooja-decor-gifting-gold-6-5-inch-1-piece,html,,FOUND,
BHU5415A,1,1,"Brass Vajrasattva Murti Statue Handcrafted Dorje Sempa Buddhist Idol for Pooja, Home Decor & Gifting, Gold, 14 Inch, 1 Piece",12349,14699,true,1,YES,https://bhunes.com/products/brass-vajrasattva-murti-statue-handcrafted-dorje-sempa-buddhist-idol-for-pooja-home-decor-gifting-gold-14-inch-1-piece,html,,FOUND,
BHU5416A,1,1,"Brass Vajrasattva Murti Statue, Handcrafted Dorje Sempa Buddhist Idol for Pooja, Home Decor & Gifting, Gold, 15.5 Inch, 1 Piece",17719,21099,true,1,YES,https://bhunes.com/products/brass-vajrasattva-murti-statue-handcrafted-dorje-sempa-buddhist-idol-for-pooja-home-decor-gifting-gold-15-5-inch-1-piece,html,,FOUND,
BHU5418A,1,1,"Brass Vajrasattva Idol Murti, Handcrafted Dorje Sempa Buddhist Statue for Pooja, Meditation, Home Decor & Gifting, Gold, 11 Inch, 1 Piece",8649,10299,true,1,YES,https://bhunes.com/products/brass-vajrasattva-idol-murti-handcrafted-dorje-sempa-buddhist-statue-for-pooja-meditation-home-decor-gifting-gold-11-inch-1-piece,html,,FOUND,
BHU5473A,1,1,"Brass Vajrasattva Idol Statue, Dorje Sempa Buddhist Murti for Pooja, Meditation, Home Decor & Gifting, Handcrafted Traditional Art, Gold, 11 Inch, 1 Piece",7639,9099,true,1,YES,https://bhunes.com/products/brass-vajrasattva-idol-statue-dorje-sempa-buddhist-murti-for-pooja-meditation-home-decor-gifting-handcrafted-traditional-art-gold-11-inch-1-piece,html,,FOUND,
BHU3240A,1,1,"Bhunes Brass Dorje, Tantric Ritual Instrument, Varja Tibet Rare Vajra Handmade Dorje Ritual Himalayan Meditation Tibetan Buddhism Vajrayana Nepal Tibetan,Brown, 7 Inch, 1 Piece",,,false,,,https://bhunes.com/products/bhunes-brass-dorje-tantric-ritual-instrument-varja-tibet-rare-vajra-handmade-dorje-ritual-himalayan-meditation-tibetan-buddhism-vajrayana-nepal-tibetanbrown-7-inch-1-piece,html,YES,FOUND,
BHU4205A,1,1,"Brass Handcrafted Dorje Vajra, Tibetan Buddhist Thunderbolt, Pital Vajrayudha Sculpture for Puja, Meditation & Home Decor, Gold, 3 Inch",3109,3699,true,,,https://bhunes.com/products/handcrafted-brass-dorje-vajra-idol,html,,FOUND,
BHU5486A,1,1,"Brass Tibetan Double Dorje Vishva Vajra Handcrafted Traditional Buddhist Altar Pooja Decor Spiritual Gift, Gold, 3 Inch, 1 Piece",6129,7299,true,,,https://bhunes.com/products/brass-tibetan-double-dorje-vishva-vajra-handcrafted-traditional-buddhist-altar-pooja-decor-spiritual-gift-gold-3-inch-1-piece,html,,FOUND,
BHU5440A,1,1,"Brass Buddha Head Statue, Handcrafted Gautama Buddha Murti Traditional Spiritual Home Decor & Gifting Idol, Gold, 12 Inch, 1 Piece",12769,15199,true,1,YES,https://bhunes.com/products/brass-buddha-head-statue-handcrafted-gautama-buddha-murti-traditional-spiritual-home-decor-gifting-idol-gold-12-inch-1-piece,html,,FOUND,
BHU5422A,1,1,"Brass Sleeping Buddha Idol Handcrafted Reclining Nirvana Statue Traditional Buddhist Home Decor Pooja Gift, Gold, 10.5 Inch, 1 Piece",6799,8099,true,1,YES,https://bhunes.com/products/brass-sleeping-buddha-idol-handcrafted-reclining-nirvana-statue-traditional-buddhist-home-decor-pooja-gift-gold-10-5-inch-1-piece,html,,FOUND,
BHU5421A,1,1,"Handcrafted Brass Gautama Buddha Idol Murti, Traditional Chola Meditation Statue for Pooja, Home Decor & Gifting, Gold, 18.5 Inch, 1 Piece",29149,34699,true,1,YES,https://bhunes.com/products/handcrafted-brass-gautama-buddha-idol-murti-traditional-chola-meditation-statue-for-pooja-home-decor-gifting-gold-18-5-inch-1-piece,html,,FOUND,
BHU5417A,1,1,"Brass Vajradhara Idol Murti Handcrafted  Adi Buddha Dorje Chang Statue for Pooja, Home Decor & Gifting, Gold, 11 Inch, 1 Piece",8399,9999,true,1,YES,https://bhunes.com/products/brass-vajradhara-idol-murti-handcrafted-adi-buddha-dorje-chang-statue-for-pooja-home-decor-gifting-gold-11-inch-1-piece,html,,FOUND,
BHU5420A,1,1,"Handcrafted Brass Buddha Face Wall Decor, Gautama Shakyamuni Spiritual Home Décor, Pooja & Gifting Art, Gold, 8.5 Inch, 1 Piece",5379,6399,true,2,YES,https://bhunes.com/products/handcrafted-brass-buddha-face-wall-decor-gautama-shakyamuni-spiritual-home-decor-pooja-gifting-art-gold-8-5-inch-1-piece,html,,FOUND,
BHU5419A,1,1,"Brass Buddha Face Wall Decor, Gautama Enlightenment Murti for Home, Pooja, Gifting, Handcrafted Traditional Chola Art, Gold, 14 Inch, 1 Piece",8899,10599,true,2,YES,https://bhunes.com/products/brass-buddha-face-wall-decor-gautama-enlightenment-murti-for-home-pooja-gifting-handcrafted-traditional-chola-art-gold-14-inch-1-piece,html,,FOUND,
BHU5401A,1,1,"Brass Crown Gautama Buddha Idol Handcrafted Statue for Home Decor, Meditation, Vastu & Spiritual Gifting, Gold, 14 Inch, 1 Piece",18649,22199,true,1,YES,https://bhunes.com/products/bhunes-crown-buddha-gold-14-inch-1-piece,html,,FOUND,
BHU5407A,1,1,"Brass Maitreya Buddha Sculpture Idol, Handcrafted Future Buddha Ajita Bodhisattva Murti for Pooja, Home Decor & Gifting, Gold, 10 Inch, 1 Piece",7809,9299,true,1,YES,https://bhunes.com/products/brass-maitreya-buddha-sculpture-idol-handcrafted-future-buddha-ajita-bodhisattva-murti-for-pooja-home-decor-gifting-gold-10-inch-1-piece,html,,FOUND,
BHU5445A,1,1,"Brass Fasting Buddha Idol Statue, Handcrafted Ascetic Shakyamuni Gautama Sculpture for Pooja, Home Decor & Gifting, Gold, 12.5 Inch, 1 Piece",13019,15499,true,1,YES,https://bhunes.com/products/brass-fasting-buddha-idol-statue-handcrafted-ascetic-shakyamuni-gautama-sculpture-for-pooja-home-decor-gifting-gold-12-5-inch-1-piece,html,,FOUND,
BHU5469A,1,1,"Brass Maitreya Buddha Idol, Future Buddha Ajita Bodhisattva Murti for Pooja, Home Decor, Gifting Handcrafted Traditional Sculpture, Gold, 12 Inch, 1 Piece",8059,9599,true,2,YES,https://bhunes.com/products/brass-maitreya-buddha-idol-future-buddha-ajita-bodhisattva-murti-for-pooja-home-decor-gifting-handcrafted-traditional-sculpture-gold-12-inch-1-piece,html,,FOUND,
BHU1249A,1,1,"Bhunes Brass Antique Prabhavali Frame – Temple Arch Wall Hanging Prabhawali for Deity | Prabhaval Backplate for Home Mandir & Spiritual Decor, Gold, 8 Inch, 1 Piece",2859,3399,true,1,YES,https://bhunes.com/products/brass-antique-prabhavali-frame-temple-arch-wall-hanging-prabhawali,html,,FOUND,
BHU5385A,1,1,"Brass Kala Bhairava Face Handcrafted Wall Hanging, Traditional Bhairavnath Decor for Pooja, Temple & Gifting, Gold, 7.5 Inch, 1 Piece",4619,5499,true,2,YES,https://bhunes.com/products/brass-kala-bhairava-face-handcrafted-wall-hanging-traditional-bhairavnath-decor-for-pooja-temple-gifting-gold-7-5-inch-1-piece,html,,FOUND,
BHU5413A,1,1,"Brass Kala Bhairava Face Sculpture, Handcrafted Bhairava Wall Decor Mask for Pooja, Temple & Vastu, Gold, 5 Inch, 1 Piece",2179,2599,true,2,YES,https://bhunes.com/products/brass-kala-bhairava-face-sculpture-handcrafted-bhairava-wall-decor-mask-for-pooja-temple-vastu-gold-5-inch-1-piece,html,,FOUND,
BHU5431A,1,1,"Handcrafted Brass Kala Bhairava Face Mask Wall Hanging for Pooja, Vastu, Temple Decor & Spiritual Gifting, Gold, 10.5 Inch, 1 Piece",8899,10599,true,1,YES,https://bhunes.com/products/handcrafted-brass-kala-bhairava-face-mask-wall-hanging-for-pooja-vastu-temple-decor-spiritual-gifting-gold-10-5-inch-1-piece,html,,FOUND,
BHU5220A,1,1,"Brass Kala Bhairava Idol Handcrafted Traditional Chola Bhairav Murti for Pooja Decor Gifting, Gold, 15 Inch, 1 Piece",13939,16599,true,2,YES,https://bhunes.com/products/brass-kala-bhairava-idol-handcrafted-traditional-chola-bhairav-murti-for-pooja-decor-gifting-gold-15-inch-1-piece,html,,FOUND,
BHU5364A,1,1,"Brass Lakshmi Narasimha Idol Handcrafted Narahari Murti Traditional Chola Sculpture for Pooja, Decor & Gifting, Gold, 3 Inch, 1 Piece",1759,2099,true,5,YES,https://bhunes.com/products/brass-lakshmi-narasimha-idol-handcrafted-narahari-murti-traditional-chola-sculpture-for-pooja-decor-gifting-gold-3-inch-1-piece,html,,FOUND,
BHU5365A,1,1,"Brass Lakshmi Narasimha Idol, Handcrafted Narahari Swamy Traditional Chola Murti for Pooja, Decor & Gifting , Gold, 3 Inch, 1 Piece",1759,2099,true,,,https://bhunes.com/products/brass-lakshmi-narasimha-idol-handcrafted-narahari-swamy-traditional-chola-murti-for-pooja-decor-gifting-gold-3-inch-1-piece,html,,FOUND,
BHU5378A,1,1,"Brass Lakshmi Narasimha Idol Handcrafted Traditional Narahari Murti for Pooja Home Decor Temple Gifting, Gold, 2.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-lakshmi-narasimha-idol-handcrafted-traditional-narahari-murti-for-pooja-home-decor-temple-gifting-gold-2-5-inch-1-piece,html,,FOUND,
BHU5379A,1,1,"Brass Lakshmi Narasimha Idol, Handcrafted Traditional Narahari Swamy Murti for Pooja, Home Decor & Gifting, Gold, 5 Inch, 1 Piece",7059,8399,true,1,YES,https://bhunes.com/products/brass-lakshmi-narasimha-idol-handcrafted-traditional-narahari-swamy-murti-for-pooja-home-decor-gifting-gold-5-inch-1-piece,html,,FOUND,
BHU5380A,1,1,"Brass Lakshmi Narasimha Idol, Handcrafted Narahari Murti Traditional Chola Art for Pooja, Decor & Gifting, Gold, 3 Inch, 1 Piece",1429,1699,true,1,YES,https://bhunes.com/products/brass-lakshmi-narasimha-idol-handcrafted-narahari-murti-traditional-chola-art-for-pooja-decor-gifting-gold-3-inch-1-piece,html,,FOUND,
BHU5381A,1,1,"Brass Lakshmi Narasimha Idol, Handcrafted Traditional Narahari Murti for Pooja, Home Decor & Spiritual Gifting, Gold, 3 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-lakshmi-narasimha-idol-handcrafted-traditional-narahari-murti-for-pooja-home-decor-spiritual-gifting-gold-3-inch-1-piece,html,,FOUND,
BHU5408A,1,1,"Brass Garuda Face Wall Decor,Handcrafted  Vainateya Vishnu Vahana Traditional Chola Sculpture for Gifting & Home, Gold, 7.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-garuda-face-wall-decor-handcrafted-vainateya-vishnu-vahana-traditional-chola-sculpture-for-gifting-home-gold-7-5-inch-1-piece,html,,FOUND,
BHU5409A,1,1,"Brass Garuda Mask Wall Hanging, Vishnu Vahana Garuda Face Sculpture for Vastu, Temple, Pooja & Home Decor, Gold, 4.5 Inch, 1 Piece",2439,2899,true,2,YES,https://bhunes.com/products/brass-garuda-mask-wall-hanging-vishnu-vahana-garuda-face-sculpture-for-vastu-temple-pooja-home-decor-gold-4-5-inch-1-piece,html,,FOUND,
BHU5410A,1,1,"Brass Garuda Face Sculpture Wall Hanging, Vishnu Vahana Garuda Mask, Traditional Temple Decor & Spiritual Gift, Gold, 5 Inch, 1 Piece",2019,2399,true,2,YES,https://bhunes.com/products/brass-garuda-face-sculpture-wall-hanging-vishnu-vahana-garuda-mask-traditional-temple-decor-spiritual-gift-gold-5-inch-1-piece,html,,FOUND,
BHU5366A,1,1,"Brass Garuda Idol Vainateya Vishnu Vahana Murti Handcrafted Traditional Chola Statue for Pooja Decor & Gifting, Gold, 2.5 Inch, 1 Piece",919,1099,true,,,https://bhunes.com/products/brass-garuda-idol-vainateya-vishnu-vahana-murti-handcrafted-traditional-chola-statue-for-pooja-decor-gifting-gold-2-5-inch-1-piece,html,,FOUND,
BHU5374A,1,1,"Brass Raja Murugan Idol, Handcrafted Subramanya Swamy Karthikeya Murti for Pooja, Decor & Gifting, Gold, 2 Inch, 1 Piece",419,499,true,2,YES,https://bhunes.com/products/brass-raja-murugan-idol-handcrafted-subramanya-swamy-karthikeya-murti-for-pooja-decor-gifting-gold-2-inch-1-piece,html,,FOUND,
BHU5477A,1,1,"Brass Murugan Kartikeya Idol, Subrahmanya Skanda Kumaraswamy Murti for Pooja, Home Decor, Gifting, Traditional Chola Art, Gold, 22 Inch, 1 Piece",37379,44499,true,1,YES,https://bhunes.com/products/brass-murugan-kartikeya-idol-subrahmanya-skanda-kumaraswamy-murti-for-pooja-home-decor-gifting-traditional-chola-art-gold-22-inch-1-piece,html,,FOUND,
BHU5214A,1,1,"Brass Murugan Idol Statue, Handcrafted Chola Style Subramanya Kartikeya for Pooja Home Decor Gift, Gold, 15 Inch, 1 Piece",13779,16399,true,2,YES,https://bhunes.com/products/brass-murugan-idol-statue-handcrafted-chola-style-subramanya-kartikeya-for-pooja-home-decor-gift-gold-15-inch-1-piece,html,,FOUND,
BHU5403A,1,1,"Brass Nataraja Idol, Handcrafted Lord Shiva Cosmic Dancer Chola Style Murti for Pooja, Home Decor & Gifting, Gold, 20 Inch, 1 Piece",23179,27599,true,1,YES,https://bhunes.com/products/brass-nataraja-idol-handcrafted-lord-shiva-cosmic-dancer-chola-style-murti-for-pooja-home-decor-gifting-gold-20-inch-1-piece,html,,FOUND,
BHU5404A,1,1,"Brass Nataraja Idol Handcrafted Chola Style Dancing Shiva Murti for Pooja Home Decor & Spiritual Gifting, Gold, 17 Inch, 1 Piece",10249,12199,true,1,YES,https://bhunes.com/products/brass-nataraja-idol-handcrafted-chola-style-dancing-shiva-murti-for-pooja-home-decor-spiritual-gifting-gold-17-inch-1-piece,html,,FOUND,
BHU5221A,1,1,"Brass Nataraja Sculpture, Handcrafted Chola Style Dancing Shiva Idol for Pooja, Temple Decor & Gifting, Gold, 12.5 Inch, 1 Piece",9319,11099,true,1,YES,https://bhunes.com/products/brass-nataraja-idol-handcrafted-chola-style-shiva-tandava-murti-for-pooja-decor-spiritual-gifting-gold-12-5-inch-1-piece,html,,FOUND,
BHU5383A,1,1,"Brass Tara Devi Mask Wall Hanging Handcrafted Mahavidya Goddess Face for Pooja, Home Decor & Spiritual Gifting, Gold, 11.5 Inch, 1 Piece",6049,7199,true,2,YES,https://bhunes.com/products/brass-tara-devi-mask-wall-hanging-handcrafted-mahavidya-goddess-face-for-pooja-home-decor-spiritual-gifting-gold-11-5-inch-1-piece,html,,FOUND,
BHU5384A,1,1,"Brass Tara Devi Mask Wall Hanging, Handcrafted Mahavidya Goddess Face Decor for Pooja, Temple & Gifting, Gold, 8.5 Inch, 1 Piece",2939,3499,true,2,YES,https://bhunes.com/products/brass-tara-devi-mask-wall-hanging-handcrafted-mahavidya-goddess-face-decor-for-pooja-temple-gifting-gold-8-5-inch-1-piece,html,,FOUND,
BHU5423A,1,1,"Brass Green Tara Idol Handcrafted Arya Tara Devi Murti Traditional Buddhist Statue for Pooja Home Decor Gifting, Gold, 13.5 Inch, 1 Piece",13519,16099,true,1,YES,https://bhunes.com/products/brass-green-tara-idol-handcrafted-arya-tara-devi-murti-traditional-buddhist-statue-for-pooja-home-decor-gifting-gold-13-5-inch-1-piece,html,,FOUND,
BHU5424A,1,1,"Brass White Tara Idol Murti, Handcrafted  Shveta Tara Devi Traditional Sculpture for Pooja, Decor & Gifting, Gold, 13 Inch, 1 Piece",10499,12499,true,1,YES,https://bhunes.com/products/brass-white-tara-idol-murti-handcrafted-shveta-tara-devi-traditional-sculpture-for-pooja-decor-gifting-gold-13-inch-1-piece,html,,FOUND,
BHU5425A,1,1,"Brass Tara Devi Idol on Wooden Stand, Mahavidya Goddess Murti for Pooja, Decor, Gifting, Handcrafted Chola Art, Gold, 17 Inch, 1 Piece",19739,23499,true,1,YES,https://bhunes.com/products/brass-tara-devi-idol-on-wooden-stand-mahavidya-goddess-murti-for-pooja-decor-gifting-handcrafted-chola-art-gold-17-inch-1-piece,html,,FOUND,
BHU5427A,1,1,"Brass Maa Tara Idol Murti, Handcrafted Mahavidya Tara Devi Statue for Pooja, Home Decor, Temple & Gifting, Gold, 14 Inch, 1 Piece",9739,11599,true,1,YES,https://bhunes.com/products/brass-maa-tara-idol-murti-handcrafted-mahavidya-tara-devi-statue-for-pooja-home-decor-temple-gifting-gold-14-inch-1-piece,html,,FOUND,
BHU5428A,1,1,"Brass White Tara Idol Handcrafted Arya Tara Goddess Murti Traditional Chola Statue for Pooja Decor & Gifting, Gold, 11 Inch, 1 Piece",8649,10299,true,1,YES,https://bhunes.com/products/brass-white-tara-idol-handcrafted-arya-tara-goddess-murti-traditional-chola-statue-for-pooja-decor-gifting-gold-11-inch-1-piece,html,,FOUND,
